,username,text,hashtags,created_at,date,hour,,,,,
158,1.44684418010215E+018,New Zealand VC Launches $5 Million Web3 and Crypto-Focused Fund Finance BitcoinNews,[],2022-05-06T10:55:47.000Z,2022-05-06,10,,,,,
159,119747786,Bella Hadid revealed as face of new Swarovski campaign,[],2022-05-06T10:55:47.000Z,2022-05-06,10,,,,,
160,8.97490949101826E+017,"the news, the 's prepare to settle in the in the Pacific.","['ChinesePeople', 'Army', 'SolomonIslands']",2022-05-06T10:55:47.000Z,2022-05-06,10,,,,,
161,9.37962626222498E+017,"'Science doesn't lie..', Rahul Gandhi slams Centre over WHO report on 'excess' COVID deaths",[],2022-05-06T10:55:47.000Z,2022-05-06,10,,,,,
162,1.45332407368196E+018,"Youre cordially invited! $STARL Arena Grand Reveal Party, /6, - UTC Live music, contests, giveaways, &amp; more! For all the details scan the code Or visit *This is a FREE TO ALL virtual event! Stay tuned for more details! /2",['STARLParty'],2022-05-06T10:55:47.000Z,2022-05-06,10,,,,,
163,49325488,War in Ukraine: 'Sabotage attack' on Russian chemical plant via,[],2022-05-06T10:55:46.000Z,2022-05-06,10,,,,,
164,1.12983344825916E+018,ya girl is positiva en covid beso,[],2022-05-06T10:55:46.000Z,2022-05-06,10,,,,,
165,35002876,"""Feels like a buyer strike.""Chris Murphy, Susquehanna Financial Group Co-Head of Derivatives Strategy, speaks Thursday with",[],2022-05-06T10:55:46.000Z,2022-05-06,10,,,,,
166,19077091,Gov. DeSantis reportedly banned from NY Museum of Jewish Heritage | WFLA,[],2022-05-06T10:55:46.000Z,2022-05-06,10,,,,,
167,145648706,Brian Cox says fascist cancel culture is a virus and modern day McCarthyism,[],2022-05-06T10:55:46.000Z,2022-05-06,10,,,,,
168,1.39080263255447E+018,Pay attention to how people react when you tell them good news.,[],2022-05-06T10:55:46.000Z,2022-05-06,10,,,,,
169,309555617,LIVE Scottish Local Elections: Results day in West Dunbartonshire. Labour's Douglas McAllister says his party are back - after retaining Kilpatrick seat alongside Lawrence O'Neill and the SNP's Gordon Scanlon,[],2022-05-06T10:55:46.000Z,2022-05-06,10,,,,,
170,334293806,"Wonderful news , congratulations!!! Is it the ?",['polymersofintrinsicmicroporosity'],2022-05-06T10:55:46.000Z,2022-05-06,10,,,,,
171,1.24724368615455E+018,Sars is back on track Many taps of Corruption has been Closed.3 Can you imagine if Covid Came while his predecessor was still in Charge what Could have happened.4 wheels of justice is moving Slowly but forward.5 Home Affairs Criminals are getting out slowly but surely.,[],2022-05-06T10:55:46.000Z,2022-05-06,10,,,,,
172,1.19292670852718E+018,Good news and fast action from - Thank you,[],2022-05-06T10:29:59.000Z,2022-05-06,10,,,,,
173,18899446,FDA Restricts J via,[],2022-05-06T10:29:59.000Z,2022-05-06,10,,,,,
174,7.22350195963523E+017,That is excellent news i often recall feezin my butt off there and loved every minute .,[],2022-05-06T10:29:59.000Z,2022-05-06,10,,,,,
175,1.26780210032027E+018,"GET THEIR NEWS FROM???? LIKE THATS ALREADY A PROBLEM IN ITSELF, BUT THEY (FB) COULD HAVE JUST BANNED AND DELETED ALL THE ACCS THAT ARE SPREADING MISINFO AND SPREADING THIS NARRATIVE THAT THE MARCOSES WERE HEROES?",[],2022-05-06T10:29:59.000Z,2022-05-06,10,,,,,
176,1.51873191997803E+018,"ALL SENT +NO +ALL(+)VS ()f course NEVER STOP TO ATTACK,coz U MANY+ATTACK !NOT COWARD IF GER DONT SEND WEAPONS COZ GER INVOLVED IN st+2nd +ALL SENT WEAPON ALREADY WHY GER SHOULD TRY DIPLOMACY s.t. NO WW3 .","['WEAPON', 'DIPLOMACY', 'NATO', 'UKRAINE', 'RUSSIA', 'PUTIN', 'WAR']",2022-05-06T10:29:59.000Z,2022-05-06,10,,,,,
177,1.51891329668601E+018,My brother died from the vax. Healthy guy before that. No covid. The ignorance to trust man made science no question asked. Better trust God and his medicine. Elderberry and black garlic,[],2022-05-06T10:29:59.000Z,2022-05-06,10,,,,,
178,1.07940566379571E+018,"Eurocontrol's analysis covers airline traffic from April to April . The analysis found there was an average of flights a day, or % of the number of flights recorded in the same week in April .","['ATM', 'ATC', 'Aviation']",2022-05-06T10:29:59.000Z,2022-05-06,10,,,,,
179,1.29869624222723E+018,Demons Of Hell Unanimously Agree About Value Of Gender-Affirming Care For Children | The Babylon Bee,[],2022-05-06T10:29:59.000Z,2022-05-06,10,,,,,
180,2748470231,st League winning game against Thornbury RFC,[],2022-05-06T10:29:59.000Z,2022-05-06,10,,,,,
181,25473533,Ukraine Aid falters in Congress! Its High Time to spend the $ to protect our own Boders and Country! Ukraine is nothing but a Money Pit! Its time the surrounding Countries step up. What are our interests there aside from protecting Bidens interests?,"['Ukraine', 'Zelensky', 'Congress']",2022-05-06T10:29:59.000Z,2022-05-06,10,,,,,
182,520145956,"""The downturn in new postings suggests that employers are being more cautious than they were at the start of the year, which may be a reflection of the renewed economic uncertainty. John Gray, ://",[],2022-05-06T10:29:59.000Z,2022-05-06,10,,,,,
183,125441024,"Bittersweet news, my friend! You will be missed. Count on me for anything you need. I wish you all the best and I'm sure you'll keep on flying high!",[],2022-05-06T10:29:59.000Z,2022-05-06,10,,,,,
184,29801903,An excellent win last night for,[],2022-05-06T10:29:59.000Z,2022-05-06,10,,,,,
185,1.50769426558943E+018,Time for general public also to support the doctors...We have literally kept all our lives at stake for yrs during covid to save all ur life. Do support us back when we are in dire need now friends,"['POSTPONENEETPG_MODIJI', 'Neetpg2022']",2022-05-06T10:29:59.000Z,2022-05-06,10,,,,,
186,393660168,Woman who secretly poked holes in partner's condoms in bid to fall pregnant is given six-month jail term for 'stealthing' in Germanyvia,[],2022-05-06T10:29:59.000Z,2022-05-06,10,,,,,
187,17732304,More good news:,[],2022-05-06T10:29:58.000Z,2022-05-06,10,,,,,
188,1.49057804547582E+018,De news dekhle,[],2022-05-06T10:29:58.000Z,2022-05-06,10,,,,,
189,1.44038077367722E+018,Here you can see communism/socialism of CCP in China. Isn't looks nice?,"['Covid', 'CCPChina']",2022-05-06T10:29:58.000Z,2022-05-06,10,,,,,
190,3242480310,Defenders inside Ukrainian steel mill refuse to surrender,[],2022-05-06T10:29:58.000Z,2022-05-06,10,,,,,
191,35742025,"There absolutely was restrictions on Australian residents leaving during covid. Why are you making shit up ?You needed special permission from the government &amp; most requests were denied.Tourism was not allowed, it had to be work or &gt;3 months to get out of this fking shithole.",[],2022-05-06T10:29:58.000Z,2022-05-06,10,,,,,
192,1.41194792599166E+018,Solar PV Mounting Systems Market worth over $21bn by Read More - of the prominent players in the Solar PV Mounting Systems Market are,['Solar'],2022-05-06T10:29:58.000Z,2022-05-06,10,,,,,
193,2262008937,Good news,[],2022-05-06T10:29:58.000Z,2022-05-06,10,,,,,
194,1.06697256794305E+018,"soldiers, tanks: Russia's losses according to Ukrainian govt",[],2022-05-06T10:29:58.000Z,2022-05-06,10,,,,,
195,1.4694207773469E+018,Asian Games postponed amid COVID surge in China: OCA | More sports News ://,"['Hindustani', 'News', 'India']",2022-05-06T10:29:58.000Z,2022-05-06,10,,,,,
196,1.15059201798409E+018,Good news follow me,[],2022-05-06T10:29:58.000Z,2022-05-06,10,,,,,
197,1.42682763528439E+018,What else do you do besides fake news,[],2022-05-06T10:29:57.000Z,2022-05-06,10,,,,,
198,176375943,"Walk-in Covid vaccination sites in Bolton up to Sunday May . Spring boosters and -11s available.Remember, it's never too late to get your st or nd dose!Check our website for more details:",[],2022-05-06T10:29:57.000Z,2022-05-06,10,,,,,
199,1.46621953031362E+018,wow beautiful news am waiting for this launching,[],2022-05-06T10:29:57.000Z,2022-05-06,10,,,,,
200,1.37936773238315E+018,Why purchasing a house early in your career can limit your options - The Madras Tribune ://,"['MadrasTribune', 'News', 'BreakingNews']",2022-05-06T10:29:57.000Z,2022-05-06,10,,,,,
201,8.74535802549805E+017,Russian losses in the Snake Island - (x1) Tor-M1 SAM system destroyed by (x1) Ukrainian Bayraktar TB-2 combat UAV.,['Ukraine'],2022-05-06T10:29:57.000Z,2022-05-06,10,,,,,
202,8.00151340831777E+017,Great news!,[],2022-05-06T10:29:56.000Z,2022-05-06,10,,,,,
203,2889507991,"When the covid-19 started spreading uncontrollably, and all the countries went into lockdowns, many people lost their jobs. The unemployment rate in almost all countries went up.","['QNET', 'TruthAboutQNET', 'iTrustQnet']",2022-05-06T10:29:56.000Z,2022-05-06,10,,,,,
204,185115193,"Arsenal vs Leeds: Live stream, TV channel, team news and kick-off time for Premier Leagueclash",[],2022-05-06T10:29:56.000Z,2022-05-06,10,,,,,
205,1.24090574810591E+018,Finally some good news,[],2022-05-06T10:29:56.000Z,2022-05-06,10,,,,,
206,49404200,Mr Beans BIG Bill | Mr Bean Animated Season | Full Episodes Compilation | Cartoons forKids,[],2022-05-06T10:29:56.000Z,2022-05-06,10,,,,,
207,31101301,"One woman said she had been ""scammed"" out of more than in cash and worth of food...",[],2022-05-06T10:29:56.000Z,2022-05-06,10,,,,,
208,14311250,Cats of,"['war', 'animals', 'cat', 'Ukraine', 'Ukraniantroops', 'StopBusinessInrussia', 'UkraineRussianWar', 'UkraineCrisis', 'ArmedForcesofUkraine', 'Ukraina', 'war', 'GlorytoUkraine', 'СлаваУкраїні', 'UkraineUnderAttaсk', 'StandWithUkraine', 'warzone', 'rescue', 'rashism', 'Europe', 'EU', 'usa', 'ClosetheSkyOverUkraine']",2022-05-06T10:29:56.000Z,2022-05-06,10,,,,,
210,7.85790938488697E+017,"me, here! no Covid for me! x vaxxed.",[],2022-05-06T10:29:56.000Z,2022-05-06,10,,,,,
211,196965482,"An Indian climber has died in Nepal near the summit of the worlds third-highest peak, expedition organisers said Friday, the third fatality of this years busy Himalayan spring climbing season.","['Nepal', 'HimalayanPeak', 'Indianclimber']",2022-05-06T10:29:55.000Z,2022-05-06,10,,,,,
212,2574487562,"SO GRATEFUL TO , and for Emergency Covid funding support and so we are still Unfunded, we now want to your to Raise/Inspire chip in a quid below","['CultureRecoveryFund', 'HereForCulture', 'Ignite22', 'CreativityRevolution22', 'OurMillion22']",2022-05-06T10:29:55.000Z,2022-05-06,10,,,,,
213,12262672,Cyclists fear the footbridge over the could be ditched,"['A30', 'Cornwall']",2022-05-06T10:29:54.000Z,2022-05-06,10,,,,,
214,1.50352395898505E+018,Antifa attacks a crisis pregnancy center in Portland: 'f*ck CPC' found this article on MxM News--a new app without media bias or censorship. Download it here:,[],2022-05-06T10:29:54.000Z,2022-05-06,10,,,,,
215,1.19292670852718E+018,Good news and fast action from - Thank you,[],2022-05-06T10:29:59.000Z,2022-05-06,10,,,,,
216,18899446,FDA Restricts J via,[],2022-05-06T10:29:59.000Z,2022-05-06,10,,,,,
217,7.22350195963523E+017,That is excellent news i often recall feezin my butt off there and loved every minute .,[],2022-05-06T10:29:59.000Z,2022-05-06,10,,,,,
218,1.26780210032027E+018,"GET THEIR NEWS FROM???? LIKE THATS ALREADY A PROBLEM IN ITSELF, BUT THEY (FB) COULD HAVE JUST BANNED AND DELETED ALL THE ACCS THAT ARE SPREADING MISINFO AND SPREADING THIS NARRATIVE THAT THE MARCOSES WERE HEROES?",[],2022-05-06T10:29:59.000Z,2022-05-06,10,,,,,
219,1.51873191997803E+018,"ALL SENT +NO +ALL(+)VS ()f course NEVER STOP TO ATTACK,coz U MANY+ATTACK !NOT COWARD IF GER DONT SEND WEAPONS COZ GER INVOLVED IN st+2nd +ALL SENT WEAPON ALREADY WHY GER SHOULD TRY DIPLOMACY s.t. NO WW3 .","['WEAPON', 'DIPLOMACY', 'NATO', 'UKRAINE', 'RUSSIA', 'PUTIN', 'WAR']",2022-05-06T10:29:59.000Z,2022-05-06,10,,,,,
220,1.51891329668601E+018,My brother died from the vax. Healthy guy before that. No covid. The ignorance to trust man made science no question asked. Better trust God and his medicine. Elderberry and black garlic,[],2022-05-06T10:29:59.000Z,2022-05-06,10,,,,,
221,1.07940566379571E+018,"Eurocontrol's analysis covers airline traffic from April to April . The analysis found there was an average of flights a day, or % of the number of flights recorded in the same week in April .","['ATM', 'ATC', 'Aviation']",2022-05-06T10:29:59.000Z,2022-05-06,10,,,,,
222,1.29869624222723E+018,Demons Of Hell Unanimously Agree About Value Of Gender-Affirming Care For Children | The Babylon Bee,[],2022-05-06T10:29:59.000Z,2022-05-06,10,,,,,
223,2748470231,st League winning game against Thornbury RFC,[],2022-05-06T10:29:59.000Z,2022-05-06,10,,,,,
224,25473533,Ukraine Aid falters in Congress! Its High Time to spend the $ to protect our own Boders and Country! Ukraine is nothing but a Money Pit! Its time the surrounding Countries step up. What are our interests there aside from protecting Bidens interests?,"['Ukraine', 'Zelensky', 'Congress']",2022-05-06T10:29:59.000Z,2022-05-06,10,,,,,
225,520145956,"""The downturn in new postings suggests that employers are being more cautious than they were at the start of the year, which may be a reflection of the renewed economic uncertainty. John Gray, ://",[],2022-05-06T10:29:59.000Z,2022-05-06,10,,,,,
226,125441024,"Bittersweet news, my friend! You will be missed. Count on me for anything you need. I wish you all the best and I'm sure you'll keep on flying high!",[],2022-05-06T10:29:59.000Z,2022-05-06,10,,,,,
227,29801903,An excellent win last night for,[],2022-05-06T10:29:59.000Z,2022-05-06,10,,,,,
228,1.50769426558943E+018,Time for general public also to support the doctors...We have literally kept all our lives at stake for yrs during covid to save all ur life. Do support us back when we are in dire need now friends,"['POSTPONENEETPG_MODIJI', 'Neetpg2022']",2022-05-06T10:29:59.000Z,2022-05-06,10,,,,,
229,1.19292670852718E+018,Good news and fast action from - Thank you,[],2022-05-06T10:29:59.000Z,2022-05-06,10,,,,,
230,18899446,FDA Restricts J via,[],2022-05-06T10:29:59.000Z,2022-05-06,10,,,,,
231,7.22350195963523E+017,That is excellent news i often recall feezin my butt off there and loved every minute .,[],2022-05-06T10:29:59.000Z,2022-05-06,10,,,,,
232,1.26780210032027E+018,"GET THEIR NEWS FROM???? LIKE THATS ALREADY A PROBLEM IN ITSELF, BUT THEY (FB) COULD HAVE JUST BANNED AND DELETED ALL THE ACCS THAT ARE SPREADING MISINFO AND SPREADING THIS NARRATIVE THAT THE MARCOSES WERE HEROES?",[],2022-05-06T10:29:59.000Z,2022-05-06,10,,,,,
233,1.51873191997803E+018,"ALL SENT +NO +ALL(+)VS ()f course NEVER STOP TO ATTACK,coz U MANY+ATTACK !NOT COWARD IF GER DONT SEND WEAPONS COZ GER INVOLVED IN st+2nd +ALL SENT WEAPON ALREADY WHY GER SHOULD TRY DIPLOMACY s.t. NO WW3 .","['WEAPON', 'DIPLOMACY', 'NATO', 'UKRAINE', 'RUSSIA', 'PUTIN', 'WAR']",2022-05-06T10:29:59.000Z,2022-05-06,10,,,,,
234,1.51891329668601E+018,My brother died from the vax. Healthy guy before that. No covid. The ignorance to trust man made science no question asked. Better trust God and his medicine. Elderberry and black garlic,[],2022-05-06T10:29:59.000Z,2022-05-06,10,,,,,
235,1.07940566379571E+018,"Eurocontrol's analysis covers airline traffic from April to April . The analysis found there was an average of flights a day, or % of the number of flights recorded in the same week in April .","['ATM', 'ATC', 'Aviation']",2022-05-06T10:29:59.000Z,2022-05-06,10,,,,,
236,1.29869624222723E+018,Demons Of Hell Unanimously Agree About Value Of Gender-Affirming Care For Children | The Babylon Bee,[],2022-05-06T10:29:59.000Z,2022-05-06,10,,,,,
237,2748470231,st League winning game against Thornbury RFC,[],2022-05-06T10:29:59.000Z,2022-05-06,10,,,,,
238,25473533,Ukraine Aid falters in Congress! Its High Time to spend the $ to protect our own Boders and Country! Ukraine is nothing but a Money Pit! Its time the surrounding Countries step up. What are our interests there aside from protecting Bidens interests?,"['Ukraine', 'Zelensky', 'Congress']",2022-05-06T10:29:59.000Z,2022-05-06,10,,,,,
